링크아이디,시점노드,시점노드명,종점노드,종점노드명,도로등급,도로명,연장(M),링크권역
(LINK_ID),(F_NODE),(NODE_NAME),(T_NODE),(NODE_NAME),(ROAD_RANK),(ROAD_NAME),(len),(organ)
1130014202,1130023000,합정역9번출구,1130025200,합정공원,104,월드컵로,227.9931075,서울특별시
1130014203,1130025200,합정공원,1130026000,성산초교앞교차로,104,월드컵로,267.5379335,서울특별시
1130014301,1130005100,망원정사거리,1130024901,망원동211-43,104,동교로,141.5767124,서울특별시
1130014302,1130024901,망원동211-43,1130024900,망원2빗물배제펌프장,104,동교로,54.84642167,서울특별시
1130014401,1130024900,망원2빗물배제펌프장,1130024901,망원동211-43,104,동교로,49.56706322,서울특별시
1130014402,1130024901,망원동211-43,1130005100,망원정사거리,104,동교로,141.6274652,서울특별시
1130014501,1130005300,홍익대앞교차로,1130005000,룸앤루머,104,와우산로,265.178073,서울특별시
1130014601,1130005000,룸앤루머,1130005300,홍익대앞교차로,104,와우산로,261.0890953,서울특별시
1130014701,1130023900,대흥동사무소,1130020200,대흥역앞교차로,104,대흥로,302.1876958,서울특별시
1130014801,1130020200,대흥역앞교차로,1130023900,대흥동사무소,104,대흥로,303.1670808,서울특별시
1130014901,1130026200,신촌로터리,1130023400,서강대학교,104,백범로,550.3025921,서울특별시
1130014902,1130027300,신촌로터리,1130026200,신촌로터리,104,백범로,77.33180822,서울특별시
1130015001,1130023400,서강대학교,1130026300,신촌로터리,104,백범로,546.929431,서울특별시
1130015002,1130026300,신촌로터리,1130027300,신촌로터리,104,백범로,76.88577998,서울특별시
1130015101,1130025400,샘터교회,1130005100,망원정사거리,104,동교로,155.510536,서울특별시
1130015102,1130026000,성산초교앞교차로,1130025400,샘터교회,104,동교로,493.2352853,서울특별시
1130015201,1130005100,망원정사거리,1130025400,샘터교회,104,동교로,155.5105737,서울특별시
1130015202,1130025400,샘터교회,1130026000,성산초교앞교차로,104,동교로,491.917348,서울특별시
1130015300,1130026600,산울림소극장,1130005300,홍익대앞교차로,104,와우산로,580.8222302,서울특별시
1130015400,1130005300,홍익대앞교차로,1130026600,산울림소극장,104,와우산로,585.7547096,서울특별시
1130015500,1130026600,산울림소극장,1130025500,창전삼거리,104,서강로9길,366.8666282,서울특별시
1130015600,1130025500,창전삼거리,1130026600,산울림소극장,104,서강로9길,367.3079884,서울특별시
1130015701,1130025800,유진빌딩,1130025600,서교동사거리,104,잔다리로,170.307331,서울특별시
1130015702,1130027100,청기와주유소사거리,1130025800,유진빌딩,104,잔다리로,158.9727417,서울특별시
1130015801,1130025600,서교동사거리,1130025800,유진빌딩,104,잔다리로,170.307331,서울특별시
1130015802,1130025800,유진빌딩,1130027100,청기와주유소사거리,104,잔다리로,156.5107779,서울특별시
1130015901,1130027400,홍대입구역앞교차로,1130005301,롯데백화점엘큐브,104,홍익로,137.6611731,서울특별시
1130015902,1130005301,롯데백화점엘큐브,1130005300,홍익대앞교차로,104,홍익로,217.0770541,서울특별시
1130016001,1130005300,홍익대앞교차로,1130005301,롯데백화점엘큐브,104,홍익로,217.0770541,서울특별시
1130016002,1130005301,롯데백화점엘큐브,1130027400,홍대입구역앞교차로,104,홍익로,136.5055883,서울특별시
1130016101,1130026900,신촌로터리,1130025500,창전삼거리,104,서강로,363.9500183,서울특별시
1130016102,1130027300,신촌로터리,1130026900,신촌로터리,104,서강로,79.84608289,서울특별시
1130016201,1130025500,창전삼거리,1130026700,신촌로터리,104,서강로,360.0904195,서울특별시
1130016202,1130026700,신촌로터리,1130027300,신촌로터리,104,서강로,84.07960796,서울특별시
1130016301,1130028800,한강공원입구교차로,1130005101,망원동397-5,104,희우정로,426.3985604,서울특별시
1130016302,1130005101,망원동397-5,1130005100,망원정사거리,104,희우정로,265.9627124,서울특별시
1130016401,1130005100,망원정사거리,1130005101,망원동397-5,104,희우정로,265.8540564,서울특별시
1130016402,1130005101,망원동397-5,1130028800,한강공원입구교차로,104,희우정로,426.7620843,서울특별시
1130016501,1130026800,서교동감리교회,1130026000,성산초교앞교차로,104,동교로,304.6327498,서울특별시
1130016502,1130027100,청기와주유소사거리,1130026800,서교동감리교회,104,동교로,60.45552783,서울특별시
1130016601,1130026000,성산초교앞교차로,1130026800,서교동감리교회,104,동교로,304.6326521,서울특별시
1130016602,1130026800,서교동감리교회,1130027100,청기와주유소사거리,104,동교로,60.45552783,서울특별시
1130016701,1130027700,공암빌딩,1130027100,청기와주유소사거리,104,동교로,195.5635826,서울특별시
1130016702,1130028600,서교빌딩,1130027700,공암빌딩,104,동교로,247.8309211,서울특별시
1130016801,1130027100,청기와주유소사거리,1130027700,공암빌딩,104,동교로,195.5634849,서울특별시
1130016802,1130027700,공암빌딩,1130028600,서교빌딩,104,동교로,249.8421883,서울특별시
1130016900,1130028600,서교빌딩,1130027400,홍대입구역앞교차로,104,월드컵북로,125.6379166,서울특별시
1130017000,1130027400,홍대입구역앞교차로,1130028600,서교빌딩,104,월드컵북로,125.6379166,서울특별시
1130017102,1130031000,굴레방다리사거리,1130026401,아현초등학교,104,굴레방로,241.1114633,서울특별시
1130017103,1130026401,아현초등학교,1130026400,뮤지스땅스,104,굴레방로,174.5086025,서울특별시
1130017202,1130026400,뮤지스땅스,1130026401,아현초등학교,104,굴레방로,164.0763752,서울특별시
1130017203,1130026401,아현초등학교,1130031000,굴레방다리사거리,104,굴레방로,235.2525311,서울특별시
1130017300,1130029800,창천동삼거리,1130026600,산울림소극장,104,와우산로,279.4208396,서울특별시
1130017400,1130026600,산울림소극장,1130029800,창천동삼거리,104,와우산로,278.9764852,서울특별시
1130017500,1130031900,망원우체국앞교차로,1130026000,성산초교앞교차로,104,월드컵로,521.0867486,서울특별시
1130017600,1130026000,성산초교앞교차로,1130031900,망원우체국앞교차로,104,월드컵로,523.3163788,서울특별시
1130017901,1130028400,광남벨라스2차아파트,1130027100,청기와주유소사거리,104,잔다리로,116.0800617,서울특별시
1130017902,1130006000,성서초교입구교차로,1130028400,광남벨라스2차아파트,104,잔다리로,411.2587961,서울특별시
1130018001,1130027100,청기와주유소사거리,1130028400,광남벨라스2차아파트,104,잔다리로,116.0799772,서울특별시
1130018002,1130028400,광남벨라스2차아파트,1130006000,성서초교입구교차로,104,잔다리로,410.1466114,서울특별시
1130018101,1130029200,망원성원APT,1130028800,한강공원입구교차로,104,망원로,251.7277089,서울특별시
1130018102,1130030300,동교초교,1130029200,망원성원APT,104,망원로,250.2652535,서울특별시
1130018103,1130031900,망원우체국앞교차로,1130030300,동교초교,104,망원로,350.8045553,서울특별시
1130018201,1130028800,한강공원입구교차로,1130029200,망원성원APT,104,망원로,251.7278057,서울특별시
1130018202,1130029200,망원성원APT,1130030300,동교초교,104,망원로,250.265228,서울특별시
1130018203,1130030300,동교초교,1130031900,망원우체국앞교차로,104,망원로,351.093675,서울특별시
1130018301,1130031700,우성빌딩,1130028600,서교빌딩,104,동교로,314.878827,서울특별시
1130018302,1130032100,신촌전화국,1130031700,우성빌딩,104,동교로,52.60284962,서울특별시
1130018303,1130006100,동서빌라,1130032100,신촌전화국,104,동교로,176.39741,서울특별시
1130018401,1130028600,서교빌딩,1130031700,우성빌딩,104,동교로,322.6473428,서울특별시
1130018402,1130031700,우성빌딩,1130032100,신촌전화국,104,동교로,53.2839525,서울특별시
1130018403,1130032100,신촌전화국,1130006100,동서빌라,104,동교로,178.943048,서울특별시
1130018501,1130031200,청기와예식장,1130028600,서교빌딩,104,월드컵북로,230.2110424,서울특별시
1130018502,1130033000,경성고교입구교차로,1130031200,청기와예식장,104,월드컵북로,377.5779282,서울특별시
1130018601,1130028600,서교빌딩,1130031200,청기와예식장,104,월드컵북로,230.2110424,서울특별시
1130018602,1130031200,청기와예식장,1130033000,경성고교입구교차로,104,월드컵북로,376.8746367,서울특별시
1130018700,1130006000,성서초교입구교차로,1130031900,망원우체국앞교차로,104,성미산로,392.8875715,서울특별시
1130018800,1130031900,망원우체국앞교차로,1130006000,성서초교입구교차로,104,성미산로,393.4269595,서울특별시
1130018900,1130033000,경성고교입구교차로,1130006000,성서초교입구교차로,104,성미산로,365.6380003,서울특별시
1130019000,1130006000,성서초교입구교차로,1130033000,경성고교입구교차로,104,성미산로,370.3521096,서울특별시
1130019101,1130034100,망원2주민센터,1130031900,망원우체국앞교차로,104,월드컵로,426.6496157,서울특별시
1130019102,1130035500,마포구청역교차로,1130034100,망원2주민센터,104,월드컵로,243.0555061,서울특별시
1130019201,1130031900,망원우체국앞교차로,1130034100,망원2주민센터,104,월드컵로,426.63269,서울특별시
1130019202,1130034100,망원2주민센터,1130035500,마포구청역교차로,104,월드컵로,243.0555061,서울특별시
1130019301,1130033400,타조기획,1130006300,로얄빌딩,104,연남로,344.8650396,서울특별시
1130019302,1130006100,동서빌라,1130033400,타조기획,104,연남로,89.10315133,서울특별시
1130019401,1130006300,로얄빌딩,1130033400,타조기획,104,연남로,344.8650396,서울특별시
1130019402,1130033400,타조기획,1130006100,동서빌라,104,연남로,89.10315133,서울특별시
1130019700,1130006300,로얄빌딩,1130033000,경성고교입구교차로,104,성미산로,536.4340108,서울특별시
1130019800,1130033000,경성고교입구교차로,1130006300,로얄빌딩,104,성미산로,536.4017905,서울특별시
1130019900,1130037000,성산2교앞교차로,1130033000,경성고교입구교차로,104,월드컵북로,684.1753035,서울특별시
1130020000,1130033000,경성고교입구교차로,1130037000,성산2교앞교차로,104,월드컵북로,683.6445229,서울특별시
1130020100,1130036100,성산1교,1130035500,마포구청역교차로,104,월드컵로,112.1354971,서울특별시
1130020200,1130035500,마포구청역교차로,1130036100,성산1교,104,월드컵로,112.1354971,서울특별시
1130020301,1130036000,노블레스아파트,1130006300,로얄빌딩,104,성미산로,70.11086353,서울특별시
1130020302,1130035800,중앙외국어학원,1130036000,노블레스아파트,104,성미산로,445.9343019,서울특별시
1130020401,1130006300,로얄빌딩,1130036000,노블레스아파트,104,성미산로,70.11094686,서울특별시
1130020402,1130036000,노블레스아파트,1130035800,중앙외국어학원,104,성미산로,428.6371554,서울특별시
1130020503,1130037000,성산2교앞교차로,1130036500,성산3교,103,성산로,368.6582525,서울특별시
1130020504,1130036500,성산3교,1130035501,성산1동주민센터,103,성산로,51.61473395,서울특별시
1130020505,1130035501,성산1동주민센터,1130035500,마포구청역교차로,103,성산로,322.7909593,서울특별시
1130020602,1130036500,성산3교,1130037000,성산2교앞교차로,103,성산로,368.6582525,서울특별시
1130020603,1130035500,마포구청역교차로,1130035501,성산1동주민센터,103,성산로,322.7010432,서울특별시
1130020604,1130035501,성산1동주민센터,1130036500,성산3교,103,성산로,51.61473394,서울특별시
1130020900,1130037100,평강교회,1130036100,성산1교,104,월드컵로,240.6384304,서울특별시
1130021000,1130036100,성산1교,1130037100,평강교회,104,월드컵로,242.4012906,서울특별시
1130021101,1130036900,성산3교,1130036100,성산1교,104,모래내로,406.3960598,서울특별시
1130021102,1130037200,중동초교앞교차로,1130036900,성산3교,104,모래내로,343.9046504,서울특별시
1130021201,1130036100,성산1교,1130036900,성산3교,104,모래내로,405.6336573,서울특별시
1130021202,1130036900,성산3교,1130037200,중동초교앞교차로,104,모래내로,346.3920469,서울특별시
